district_name,city_name,city_id,max_lat,min_lat,max_lng,min_lng
泌阳县,驻马店市,410000,33.163368,32.567287,113.661826,113.097764
汝南县,驻马店市,410000,33.182746,32.632733,114.593453,114.107704
遂平县,驻马店市,410000,33.304547,32.991308,114.180795,113.628358
新蔡县,驻马店市,410000,32.978629,32.579866,115.219704,114.633625
济源市,济源市,410000,35.279896,34.893754,112.767324,112.035077
江岸区,武汉市,420000,30.698808,30.573439,114.402796,114.256993
江汉区,武汉市,420000,30.64163,30.563536,114.303674,114.22557
硚口区,武汉市,420000,30.63167,30.560804,114.28485,114.154149
汉阳区,武汉市,420000,30.604278,30.453777,114.298812,114.124982
武昌区,武汉市,420000,30.627291,30.334295,114.430561,114.260424
青山区,武汉市,420000,30.676852,30.567534,114.562749,114.343762
洪山区,武汉市,420000,30.693493,30.381904,114.640973,114.172861
东西湖区,武汉市,420000,30.786726,30.583465,114.293113,113.894193
汉南区,武汉市,420000,30.374886,30.178967,114.112935,113.755895
蔡甸区,武汉市,420000,30.684233,30.249608,114.227828,113.702281
江夏区,武汉市,420000,30.53337,29.969076,114.597036,114.036724
黄陂区,武汉市,420000,31.36126,30.666421,114.617578,114.15711
新洲区,武汉市,420000,31.037122,30.556477,115.082572,114.472917
黄石港区,黄石市,420000,30.261657,30.205534,115.101734,115.008749
西塞山区,黄石市,420000,30.219932,30.122518,115.272849,115.016068
下陆区,黄石市,420000,30.232198,30.159871,115.068542,114.908288
铁山区,黄石市,420000,30.241464,30.183066,114.940299,114.85698
阳新县,黄石市,420000,30.155927,29.508951,115.511592,114.712826
大冶市,黄石市,420000,30.326216,29.851858,115.183098,114.531394
茅箭区,十堰市,420000,32.684767,32.392675,110.948687,110.587597
张湾区,十堰市,420000,32.768555,32.479687,110.862028,110.447436
郧阳区,十堰市,420000,33.256857,32.431119,111.27365,110.12751
郧西县,十堰市,420000,33.275616,32.785114,110.675225,109.438902
竹山县,十堰市,420000,32.619044,31.506252,110.438006,109.5656
竹溪县,十堰市,420000,32.481149,31.518804,110.129503,109.495442
房县,十堰市,420000,32.508614,31.563461,111.257142,110.046878
丹江口市,十堰市,420000,32.970234,32.241542,111.585837,110.806574
西陵区,宜昌市,420000,30.757441,30.678264,111.372274,111.266405
伍家岗区,宜昌市,420000,30.69627,30.594266,111.471606,111.287211
点军区,宜昌市,420000,30.776691,30.557478,111.394817,110.955682
猇亭区,宜昌市,420000,30.634009,30.45898,111.521401,111.386211
夷陵区,宜昌市,420000,31.46294,30.540277,111.659918,110.856356
远安县,宜昌市,420000,31.373006,30.881913,111.885149,111.248447
兴山县,宜昌市,420000,31.56938,31.08756,111.119151,110.426867
秭归县,宜昌市,420000,31.188715,30.636344,111.007606,110.318271
长阳土家族自治县,宜昌市,420000,30.773384,30.195808,111.34395,110.350922
五峰土家族自治县,宜昌市,420000,30.414214,29.943074,111.355448,110.255636
宜都市,宜昌市,420000,30.596605,30.093052,111.606972,111.104796
当阳市,宜昌市,420000,31.193565,30.503565,112.086441,111.544334
枝江市,宜昌市,420000,30.660908,30.254351,112.049853,111.444969
襄城区,襄阳市,420000,32.076902,31.778181,112.234885,111.822911
樊城区,襄阳市,420000,32.252567,32.019524,112.175674,111.737074
襄州区,襄阳市,420000,32.474242,31.835829,112.563119,111.803249
南漳县,襄阳市,420000,32.008869,31.228218,112.158339,111.406321
谷城县,襄阳市,420000,32.497973,31.879252,111.874819,111.128271
保康县,襄阳市,420000,32.108222,31.346455,111.550821,110.763974
老河口市,襄阳市,420000,32.628729,32.172396,112.014372,111.533192
枣阳市,襄阳市,420000,32.425459,31.635614,113.118715,112.461849
宜城市,襄阳市,420000,31.902637,31.43008,112.752279,111.955216
梁子湖区,鄂州市,420000,30.364015,30.015509,114.742936,114.503813
华容区,鄂州市,420000,30.616841,30.345387,114.851973,114.583248
鄂城区,鄂州市,420000,30.438208,30.203408,115.088665,114.660761
东宝区,荆门市,420000,31.464116,30.826075,112.358937,111.861107
掇刀区,荆门市,420000,31.062533,30.750985,112.351178,112.041743
沙洋县,荆门市,420000,30.934021,30.394458,112.721756,112.055603
钟祥市,荆门市,420000,31.61435,30.701573,113.012147,112.128233
京山市,荆门市,420000,31.449558,30.697666,113.49483,112.728351
孝南区,孝感市,420000,31.156536,30.755806,114.191799,113.833661
孝昌县,孝感市,420000,31.438923,31.034229,114.256328,113.814979
大悟县,孝感市,420000,31.854031,31.306113,114.59172,114.050301
云梦县,孝感市,420000,31.207615,30.753664,113.888515,113.633341
应城市,孝感市,420000,31.143721,30.712506,113.771902,113.328049
安陆市,孝感市,420000,31.465372,31.059496,113.951671,113.316679
汉川市,孝感市,420000,30.859099,30.380003,113.958213,113.373105
沙市区,荆州市,420000,30.438301,30.195188,112.527901,112.219698
荆州区,荆州市,420000,30.659305,30.115447,112.345594,111.908894
公安县,荆州市,420000,30.31297,29.617455,112.43379,111.810331
江陵县,荆州市,420000,30.274897,29.907183,112.746149,112.193977
石首市,荆州市,420000,29.94394,29.494852,112.806097,112.228287
洪湖市,荆州市,420000,30.204221,29.64023,114.091884,113.128906
松滋市,荆州市,420000,30.374598,29.884555,112.052855,111.243799
监利市,荆州市,420000,30.194577,29.430766,113.319915,112.597932
黄州区,黄冈市,420000,30.644041,30.400949,115.080722,114.835016
团风县,黄冈市,420000,30.896887,30.557954,115.238259,114.79144
红安县,黄冈市,420000,31.585758,30.926902,114.829836,114.402123
罗田县,黄冈市,420000,31.267911,30.585996,115.778629,115.103367
英山县,黄冈市,420000,31.147652,30.514717,116.071737,115.540499
浠水县,黄冈市,420000,30.810217,30.20812,115.632444,115.000338
蕲春县,黄冈市,420000,30.669712,29.985222,115.946149,115.209495
黄梅县,黄冈市,420000,30.306931,29.721132,116.135188,115.725927
麻城市,黄冈市,420000,31.604906,30.859239,115.476259,114.681237
武穴市,黄冈市,420000,30.216149,29.822984,115.83446,115.372539
咸安区,咸宁市,420000,30.033013,29.655501,114.7244,114.114945
嘉鱼县,咸宁市,420000,30.297013,29.789116,114.214131,113.661044
通城县,咸宁市,420000,29.394796,29.029488,114.067693,113.606461
崇阳县,咸宁市,420000,29.67702,29.205624,114.354041,113.731869
通山县,咸宁市,420000,29.845384,29.321791,114.969234,114.244582
赤壁市,咸宁市,420000,29.987502,29.4682,114.233859,113.538307
曾都区,随州市,420000,31.93936,31.326217,113.632253,113.246832
随县,随州市,420000,32.431988,31.348588,113.78347,112.729425
广水市,随州市,420000,32.088807,31.382408,114.128641,113.531037
恩施市,恩施土家族苗族自治州,420000,30.664708,29.836801,109.986554,109.099386
利川市,恩施土家族苗族自治州,420000,30.655317,29.708074,109.311396,108.366964
建始县,恩施土家族苗族自治州,420000,30.900479,30.110527,110.226882,109.556141
巴东县,恩施土家族苗族自治州,420000,31.395723,30.226729,110.539114,110.093627
宣恩县,恩施土家族苗族自治州,420000,30.218357,29.552674,109.931415,109.196456
咸丰县,恩施土家族苗族自治州,420000,30.043885,29.326304,109.341157,108.623511
来凤县,恩施土家族苗族自治州,420000,29.665531,29.115098,109.465258,109.028704
鹤峰县,恩施土家族苗族自治州,420000,30.238007,29.633437,110.642767,109.765473
仙桃市,仙桃市,420000,30.531543,30.06783,113.824757,112.943424
潜江市,潜江市,420000,30.644858,30.078164,113.033596,112.502247
天门市,天门市,420000,30.90375,30.378093,113.467362,112.592286
神农架林区,神农架林区,420000,31.860481,31.295158,110.982605,109.940552
芙蓉区,长沙市,430000,28.223802,28.172989,113.110949,112.976007
天心区,长沙市,430000,28.195624,27.965158,113.041285,112.927954
岳麓区,长沙市,430000,28.275305,27.971063,112.971803,112.612846
开福区,长沙市,430000,28.390882,28.195304,113.082179,112.907567
雨花区,长沙市,430000,28.189653,27.912705,113.186747,112.983956
望城区,长沙市,430000,28.559898,28.138147,113.049794,112.651128
长沙县,长沙市,430000,28.661612,28.030873,113.507366,112.978505
浏阳市,长沙市,430000,28.564896,27.848072,114.261264,113.177231
宁乡市,长沙市,430000,28.487831,27.87966,112.784684,111.896256
荷塘区,株洲市,430000,28.013721,27.827854,113.290566,113.136939
芦淞区,株洲市,430000,27.878536,27.743778,113.36249,113.113538
石峰区,株洲市,430000,28.024541,27.846409,113.258236,113.038443
天元区,株洲市,430000,27.853854,27.516852,113.148995,112.993804
渌口区,株洲市,430000,27.780175,27.204445,113.317219,112.969421
攸县,株洲市,430000,27.432495,26.768082,113.876182,113.164196
茶陵县,株洲市,430000,27.124706,26.503661,113.926857,113.355133
炎陵县,株洲市,430000,26.656462,26.039876,114.110128,113.582433
醴陵市,株洲市,430000,27.964779,27.374347,113.767669,113.170615
雨湖区,湘潭市,430000,28.073564,27.79849,113.010474,112.647928
岳塘区,湘潭市,430000,28.01089,27.790359,113.09128,112.88707
湘潭县,湘潭市,430000,27.941886,27.338039,113.058939,112.421278
湘乡市,湘潭市,430000,28.060184,27.480926,112.655959,111.999701
韶山市,湘潭市,430000,28.02911,27.837484,112.640987,112.404476
珠晖区,衡阳市,430000,27.027599,26.747499,112.737858,112.583332
雁峰区,衡阳市,430000,26.896794,26.774526,112.667477,112.546894
石鼓区,衡阳市,430000,27.016167,26.894869,112.66323,112.533576
蒸湘区,衡阳市,430000,26.957021,26.803213,112.605276,112.477858
南岳区,衡阳市,430000,27.331231,27.18943,112.781954,112.569249
衡阳县,衡阳市,430000,27.370185,26.872748,112.751887,112.001621
衡南县,衡阳市,430000,26.976301,26.543748,113.152947,112.116359
衡山县,衡阳市,430000,27.468306,26.974542,112.947086,112.461345
衡东县,衡阳市,430000,27.440232,26.781626,113.283946,112.743667
祁东县,衡阳市,430000,27.071903,26.46359,112.340475,111.543611
耒阳市,衡阳市,430000,26.705885,26.114208,113.23007,112.627637
常宁市,衡阳市,430000,26.601515,26.101051,112.693093,112.140251
双清区,邵阳市,430000,27.30594,27.18989,111.629643,111.464692
大祥区,邵阳市,430000,27.242735,27.076573,111.59823,111.379572
北塔区,邵阳市,430000,27.299674,27.193329,111.495756,111.353037
新邵县,邵阳市,430000,27.630578,27.240402,111.838656,111.14536
邵阳县,邵阳市,430000,27.268105,26.688855,111.676645,110.998378
隆回县,邵阳市,430000,27.660103,26.992898,111.236696,110.631319
洞口县,邵阳市,430000,27.370911,26.853624,110.959466,110.148528
绥宁县,邵阳市,430000,27.143236,26.262803,110.540031,109.826757
新宁县,邵阳市,430000,26.918071,26.248697,111.314604,110.488289
城步苗族自治县,邵阳市,430000,26.709766,25.962726,110.623056,109.966249
武冈市,邵阳市,430000,27.032492,26.546146,111.036646,110.433301
邵东市,邵阳市,430000,27.461146,26.923415,112.094013,111.574982
岳阳楼区,岳阳市,430000,29.455373,29.236187,113.351449,113.071847
云溪区,岳阳市,430000,29.635214,29.391572,113.435117,113.153372
君山区,岳阳市,430000,29.640681,29.313097,113.141115,112.6296
岳阳县,岳阳市,430000,29.510374,28.951028,113.737148,112.772595
华容县,岳阳市,430000,29.80318,29.168286,113.030971,112.315726
湘阴县,岳阳市,430000,28.984073,28.500641,113.037897,112.510601
平江县,岳阳市,430000,29.105317,28.422183,114.157127,113.176867
汨罗市,岳阳市,430000,29.061031,28.460319,113.447126,112.872745
临湘市,岳阳市,430000,29.848931,29.196063,113.755014,113.307767
武陵区,常德市,430000,29.185581,28.887166,111.843665,111.588106
鼎城区,常德市,430000,29.390851,28.581214,112.183559,111.462379
安乡县,常德市,430000,29.769825,29.134496,112.303956,111.980501
汉寿县,常德市,430000,29.13491,28.614278,112.306387,111.705544
澧县,常德市,430000,29.954524,29.443763,112.076876,111.214588
临澧县,常德市,430000,29.767202,29.258012,111.843818,111.427479
桃源县,常德市,430000,29.406815,28.404902,111.616343,110.852091
石门县,常德市,430000,30.126363,29.270917,111.543373,110.491577
津市市,常德市,430000,29.730868,29.270017,112.045403,111.771273
永定区,张家界市,430000,29.376905,28.874109,110.915172,110.070062
武陵源区,张家界市,430000,29.450801,29.216957,110.695913,110.307732
慈利县,张家界市,430000,29.696286,29.062445,111.337528,110.565569
桑植县,张家界市,430000,29.789678,29.287865,110.767896,109.701234
资阳区,益阳市,430000,28.824172,28.575701,112.621562,112.092893
赫山区,益阳市,430000,28.654807,28.274464,112.736277,112.196458
南县,益阳市,430000,29.524275,29.045217,112.813464,112.187742
桃江县,益阳市,430000,28.67696,28.210458,112.322885,111.607125
安化县,益阳市,430000,28.639648,27.974829,111.987107,110.721085
沅江市,益阳市,430000,29.186088,28.702919,112.949378,112.246898
北湖区,郴州市,430000,25.877075,25.432164,113.08394,112.69713
苏仙区,郴州市,430000,26.053184,25.503038,113.277464,112.907025
桂阳县,郴州市,430000,26.221065,25.450116,112.936242,112.229692
宜章县,郴州市,430000,25.695568,24.890525,113.347839,112.632789
永兴县,郴州市,430000,26.486463,25.976331,113.604308,112.721897
嘉禾县,郴州市,430000,25.789356,25.435506,112.596328,112.238427
临武县,郴州市,430000,25.584751,25.124399,112.790639,112.344142
汝城县,郴州市,430000,25.884444,25.306259,113.993286,113.279672
桂东县,郴州市,430000,26.214504,25.730564,114.237509,113.62264
安仁县,郴州市,430000,26.837559,26.282728,113.617521,113.095583
资兴市,郴州市,430000,26.2846,25.561114,113.738825,113.108675
零陵区,永州市,430000,26.3572,25.853773,111.962459,111.189531
冷水滩区,永州市,430000,26.818446,26.244516,111.815287,111.468857
东安县,永州市,430000,26.868138,26.116042,111.576733,111.001555
双牌县,永州市,430000,26.165654,25.600699,111.986159,111.402176
道县,永州市,430000,25.848087,25.15061,111.925521,111.305023
江永县,永州市,430000,25.477146,24.914453,111.542483,110.951707
宁远县,永州市,430000,26.135352,25.197574,112.258872,111.73297
蓝山县,永州市,430000,25.614971,25.007098,112.458429,111.914332
新田县,永州市,430000,26.111859,25.659321,112.392078,112.046319
江华瑶族自治县,永州市,430000,25.325415,24.636323,112.175949,111.430849
祁阳市,永州市,430000,26.849166,26.033431,112.244366,111.589903
鹤城区,怀化市,430000,27.794683,27.440912,110.094908,109.789341
中方县,怀化市,430000,27.744784,27.268944,110.495288,109.759703
沅陵县,怀化市,430000,29.035973,28.081222,111.115147,110.103016
辰溪县,怀化市,430000,28.21782,27.579871,110.536468,109.915997
溆浦县,怀化市,430000,28.300955,27.278555,111.022312,110.270261
会同县,怀化市,430000,27.15057,26.662233,110.148528,109.43588
麻阳苗族自治县,怀化市,430000,28.029792,27.532363,110.096559,109.417991
新晃侗族自治县,怀化市,430000,27.450487,26.999379,109.446164,108.790841
芷江侗族自治县,怀化市,430000,27.635372,27.068411,109.91339,109.294225
靖州苗族侗族自治县,怀化市,430000,26.785739,26.26407,109.946207,109.271437
通道侗族自治县,怀化市,430000,26.477083,25.865948,110.017679,109.439613
洪江市,怀化市,430000,27.477821,26.989255,110.527738,109.537756
娄星区,娄底市,430000,27.96941,27.539829,112.191192,111.865047
双峰县,娄底市,430000,27.710563,27.203953,112.524192,111.869155
新化县,娄底市,430000,28.234296,27.525101,111.691562,110.767768
冷水江市,娄底市,430000,27.836717,27.522912,111.613128,111.319268
涟源市,娄底市,430000,28.030928,27.445125,112.035024,111.556978
吉首市,湘西土家族苗族自治州,430000,28.47301,28.134948,110.060129,109.458443
泸溪县,湘西土家族苗族自治州,430000,28.452686,27.907915,110.244357,109.659865
凤凰县,湘西土家族苗族自治州,430000,28.316812,27.720287,109.804028,109.298573
花垣县,湘西土家族苗族自治州,430000,28.622587,28.178808,109.648828,109.256869
保靖县,湘西土家族苗族自治州,430000,28.912084,28.400276,109.835008,109.180592
古丈县,湘西土家族苗族自治州,430000,28.76341,28.394419,110.274469,109.755442
永顺县,湘西土家族苗族自治州,430000,29.445256,28.70405,110.396331,109.591147
龙山县,湘西土家族苗族自治州,430000,29.634526,28.768429,109.828917,109.225936
荔湾区,广州市,440000,23.159613,23.041863,113.276887,113.17712
越秀区,广州市,440000,23.168854,23.105325,113.323058,113.240459
海珠区,广州市,440000,23.11372,23.043635,113.419714,113.242077
天河区,广州市,440000,23.245878,23.098121,113.448038,113.300979
白云区,广州市,440000,23.428664,23.138044,113.510165,113.149365
黄埔区,广州市,440000,23.412168,23.030213,113.607677,113.398067
番禺区,广州市,440000,23.080219,22.856961,113.5751,113.249463
花都区,广州市,440000,23.615999,23.231777,113.475969,112.958507
南沙区,广州市,440000,22.908406,22.51436,113.740462,113.296142
从化区,广州市,440000,23.932987,23.367777,114.059957,113.281547
增城区,广州市,440000,23.619882,23.084203,114.001529,113.54777
武江区,韶关市,440000,24.916791,24.520776,113.593656,113.12703
浈江区,韶关市,440000,25.093835,24.703674,113.726391,113.433822
曲江区,韶关市,440000,24.872121,24.4537,113.977951,113.207285
始兴县,韶关市,440000,25.143868,24.518512,114.404846,113.882097
仁化县,韶关市,440000,25.452549,24.817766,114.05614,113.514197
翁源县,韶关市,440000,24.653947,24.120257,114.311594,113.661003
乳源瑶族自治县,韶关市,440000,25.147106,24.467681,113.465147,112.884505
新丰县,韶关市,440000,24.291274,23.887916,114.600047,113.718614
乐昌市,韶关市,440000,25.516771,24.957963,113.583329,112.851792
南雄市,韶关市,440000,25.417031,24.947719,114.749356,113.931899
罗湖区,深圳市,440000,22.616449,22.526936,114.220011,114.066242
福田区,深圳市,440000,22.587531,22.499501,114.105177,113.990545
南山区,深圳市,440000,22.652478,22.396344,114.026421,113.786278
宝安区,深圳市,440000,22.861748,22.526416,113.98009,113.751453
龙岗区,深圳市,440000,22.813691,22.438581,114.628466,114.050093
盐田区,深圳市,440000,22.653829,22.540043,114.353515,114.202883
龙华区,深圳市,440000,22.771822,22.580561,114.113366,113.966593
坪山区,深圳市,440000,22.78132,22.622177,114.445342,114.267002
光明区,深圳市,440000,22.832806,22.68582,114.009204,113.857808
香洲区,珠海市,440000,22.443655,21.806335,114.325757,113.413314
斗门区,珠海市,440000,22.402759,22.081113,113.430558,113.084824
金湾区,珠海市,440000,22.197651,21.831696,113.482666,113.090762
澳门大学横琴校区(由澳门实施管辖),珠海市,440000,22.133954,22.117639,113.55244,113.545246
龙湖区,汕头市,440000,23.471093,23.304996,116.841419,116.698477
金平区,汕头市,440000,23.464762,23.319562,116.72655,116.56836
濠江区,汕头市,440000,23.344261,23.198641,116.823513,116.614783
潮阳区,汕头市,440000,23.513169,23.14651,116.70348,116.316916
潮南区,汕头市,440000,23.302862,23.039823,116.615389,116.24457
澄海区,汕头市,440000,23.645782,23.380717,116.918365,116.703
南澳县,汕头市,440000,23.485141,23.217422,117.318621,116.916411
禅城区,佛山市,440000,23.062206,22.921949,113.168302,112.978944
南海区,佛山市,440000,23.314549,22.798367,113.263125,112.838127
顺德区,佛山市,440000,23.007371,22.673703,113.393428,113.009059
三水区,佛山市,440000,23.573451,22.955841,113.057281,112.764437
高明区,佛山市,440000,23.014761,22.642244,112.92295,112.390818
蓬江区,江门市,440000,22.807751,22.546851,113.170769,112.921388
江海区,江门市,440000,22.604239,22.483323,113.188723,113.069785
新会区,江门市,440000,22.574106,22.088517,113.262638,112.795544
台山市,江门市,440000,22.441426,21.458709,113.054206,112.303465
开平市,江门市,440000,22.666065,21.970279,112.81713,112.235488
鹤山市,江门市,440000,22.856291,22.466497,113.049525,112.476587
恩平市,江门市,440000,22.492287,21.913035,112.529102,112.003474
赤坎区,湛江市,440000,21.318261,21.231281,110.425387,110.324873
霞山区,湛江市,440000,21.245501,21.120024,110.44775,110.317447
坡头区,湛江市,440000,21.454729,21.083871,110.645383,110.387222
麻章区,湛江市,440000,21.32473,20.856742,110.647092,110.121686
遂溪县,湛江市,440000,21.507153,20.992942,110.420393,109.664118
徐闻县,湛江市,440000,20.711591,20.211718,110.59462,109.859857
廉江市,湛江市,440000,21.955396,21.402325,110.512951,109.743272
雷州市,湛江市,440000,21.179345,20.422748,110.407748,109.654936
吴川市,湛江市,440000,21.648416,21.227383,110.977023,110.482701
茂南区,茂名市,440000,21.822894,21.503713,111.037546,110.740696
电白区,茂名市,440000,21.988865,21.37103,111.459585,110.840271
高州市,茂名市,440000,22.310171,21.706827,111.384116,110.617214
化州市,茂名市,440000,22.209086,21.447132,110.75489,110.325496
信宜市,茂名市,440000,22.704334,22.184986,111.683362,110.683477
端州区,肇庆市,440000,23.172361,23.037046,112.548064,112.399107
鼎湖区,肇庆市,440000,23.313759,23.090077,112.78001,112.447658
高要区,肇庆市,440000,23.434344,22.769758,112.834081,112.1856
广宁县,肇庆市,440000,23.978082,23.3619,112.743134,112.063136
怀集县,肇庆市,440000,24.389374,23.456267,112.518679,111.871202
封开县,肇庆市,440000,23.97915,23.211107,112.033511,111.361964
德庆县,肇庆市,440000,23.509017,23.071806,112.27078,111.533767
四会市,肇庆市,440000,23.692189,23.200359,112.88328,112.428466
惠城区,惠州市,440000,23.413541,22.914483,114.793277,114.124038
惠阳区,惠州市,440000,23.13507,22.400371,114.707131,114.228938
博罗县,惠州市,440000,23.707103,23.047529,114.699285,113.844255
惠东县,惠州市,440000,23.385633,22.501917,115.426531,114.558509
龙门县,惠州市,440000,23.960195,23.332776,114.422125,113.813769
梅江区,梅州市,440000,24.433,24.110145,116.342388,115.994487
梅县区,梅州市,440000,24.793994,23.911111,116.558661,115.782391
大埔县,梅州市,440000,24.680309,24.002592,116.939474,116.313734
丰顺县,梅州市,440000,24.221007,23.614636,116.695494,115.850351
五华县,梅州市,440000,24.1911,23.373675,116.024572,115.316485
平远县,梅州市,440000,24.937692,24.400473,116.122078,115.734204
蕉岭县,梅州市,440000,24.878238,24.42212,116.417787,116.027105
兴宁市,梅州市,440000,24.643656,23.849246,116.038936,115.483249
城区,汕尾市,440000,22.910878,20.582652,116.933783,115.185803
海丰县,汕尾市,440000,23.237981,22.702148,115.632475,114.917832
陆河县,汕尾市,440000,23.472648,23.115053,115.831595,115.416513
陆丰市,汕尾市,440000,23.159441,22.721905,116.226952,115.477166
源城区,河源市,440000,23.848647,23.528333,114.766896,114.528289
紫金县,河源市,440000,23.778252,23.16441,115.498279,114.631363
龙川县,河源市,440000,24.793381,23.846597,115.593066,115.057982
连平县,河源市,440000,24.590508,24.094627,114.936727,114.241836
和平县,河源市,440000,24.709936,24.15984,115.27603,114.691941
东源县,河源市,440000,24.257077,23.668439,115.36317,114.326943
江城区,阳江市,440000,21.959243,21.528864,112.205218,111.717349
阳东区,阳江市,440000,22.261775,21.693456,112.370087,111.768483
阳西县,阳江市,440000,21.907183,21.4757,111.818456,111.374112
阳春市,阳江市,440000,22.689731,21.840532,112.165397,111.283295
清城区,清远市,440000,23.88782,23.447571,113.378357,112.887716
清新区,清远市,440000,24.315719,23.545143,113.111591,112.568173
佛冈县,清远市,440000,24.116357,23.662666,113.800248,113.299202
阳山县,清远市,440000,24.927389,23.964906,113.022207,112.372307
连山壮族瑶族自治县,清远市,440000,24.849338,24.184849,112.27034,111.927434
连南瑶族自治县,清远市,440000,24.931056,24.302651,112.488983,112.055375
英德市,清远市,440000,24.54958,23.843139,113.931134,112.760463
连州市,清远市,440000,25.191722,24.612263,112.786708,112.119864
东莞市,东莞市,440000,23.14205,22.65421,114.260312,113.521542
中山市,中山市,440000,22.772602,22.201038,113.692042,113.157014
湘桥区,潮州市,440000,23.766444,23.573971,116.843206,116.568178
潮安区,潮州市,440000,24.006137,23.424751,116.796579,116.36846
饶平县,潮州市,440000,24.232804,23.490774,117.192939,116.697191
榕城区,揭阳市,440000,23.594812,23.378278,116.633936,116.27331
揭东区,揭阳市,440000,23.775551,23.511397,116.539115,116.098572
揭西县,揭阳市,440000,23.676993,23.308285,116.188547,115.606563
惠来县,揭阳市,440000,23.183244,22.886182,116.576601,115.920784
普宁市,揭阳市,440000,23.526317,23.096,116.354962,115.725401
云城区,云浮市,440000,23.045188,22.642287,112.312284,111.958963
云安区,云浮市,440000,23.133657,22.569122,112.327111,111.729817
新兴县,云浮市,440000,22.839243,22.364457,112.521777,111.965821
郁南县,云浮市,440000,23.32836,22.78995,111.908751,111.349613
罗定市,云浮市,440000,22.954912,22.425245,111.897259,111.056988
兴宁区,南宁市,450000,23.106576,22.813009,108.780238,108.312616
青秀区,南宁市,450000,22.997087,22.658429,108.843852,108.316883
江南区,南宁市,450000,22.860917,22.333706,108.346418,107.984254
西乡塘区,南宁市,450000,23.104372,22.756934,108.3584,107.764158
良庆区,南宁市,450000,22.783541,22.204184,108.569352,108.132879
邕宁区,南宁市,450000,22.809954,22.412165,108.861397,108.417736
武鸣区,南宁市,450000,23.544786,22.906492,108.618702,107.821037
隆安县,南宁市,450000,23.350098,22.844356,108.085024,107.329323
马山县,南宁市,450000,24.032943,23.399371,108.504159,107.7163
上林县,南宁市,450000,23.798527,23.196068,108.869466,108.381523
宾阳县,南宁市,450000,23.446369,22.90297,109.260137,108.537924
横州市,南宁市,450000,23.132179,22.484341,109.621646,108.797429
城中区,柳州市,450000,24.429401,24.307285,109.522312,109.400252
鱼峰区,柳州市,450000,24.570124,24.062809,109.749142,109.403652
柳南区,柳州市,450000,24.511014,24.242959,109.41443,109.003066
柳北区,柳州市,450000,24.579933,24.317735,109.512338,109.277508
柳江区,柳州市,450000,24.40997,23.907141,109.552539,108.916545
柳城县,柳州市,450000,24.830484,24.4258,109.608418,108.838057
鹿寨县,柳州市,450000,24.850316,24.211758,110.177824,109.476459
融安县,柳州市,450000,25.572857,24.74856,109.782143,109.223039
融水苗族自治县,柳州市,450000,25.730571,24.816293,109.476421,108.587687
三江侗族自治县,柳州市,450000,26.047313,25.361339,109.815629,108.895069
秀峰区,桂林市,450000,25.340191,25.225184,110.305099,110.222655
叠彩区,桂林市,450000,25.359069,25.2807,110.388017,110.275891
象山区,桂林市,450000,25.275114,25.128412,110.328939,110.228636
七星区,桂林市,450000,25.305723,25.210052,110.403306,110.292613
雁山区,桂林市,450000,25.233384,24.994665,110.489008,110.254406
临桂区,桂林市,450000,25.683789,24.830163,110.344775,109.762372
阳朔县,桂林市,450000,25.05778,24.633583,110.683314,110.22668
灵川县,桂林市,450000,25.786126,25.023141,110.785398,110.095684
全州县,桂林市,450000,26.385566,25.491767,111.492074,110.639397
兴安县,桂林市,450000,25.909924,25.305468,110.933835,110.239296
永福县,桂林市,450000,25.439294,24.645375,110.243077,109.617685
灌阳县,桂林市,450000,25.756841,25.173578,111.343309,110.721561
龙胜各族自治县,桂林市,450000,26.1955,25.487317,110.359659,109.720346
资源县,桂林市,450000,26.33393,25.764074,110.925021,110.281199
平乐县,桂林市,450000,24.886895,24.25883,111.045023,110.559708
恭城瑶族自治县,桂林市,450000,25.285453,24.614705,111.171,110.610568
荔浦市,桂林市,450000,24.76397,24.295654,110.696967,110.115708
万秀区,梧州市,450000,23.734987,23.408511,111.480405,111.206339
长洲区,梧州市,450000,23.669395,23.417069,111.293208,111.021139
龙圩区,梧州市,450000,23.454272,22.967273,111.434528,111.122319
苍梧县,梧州市,450000,24.167583,23.428289,111.667192,110.852889
藤县,梧州市,450000,24.051806,23.040137,111.196257,110.352534
蒙山县,梧州市,450000,24.404926,23.855642,110.769489,110.316906
岑溪市,梧州市,450000,23.206562,22.608111,111.375856,110.724285
海城区,北海市,450000,21.601586,20.898448,109.222824,109.041222
银海区,北海市,450000,21.686401,21.385942,109.400959,109.038099
铁山港区,北海市,450000,21.673984,21.435712,109.607487,109.330121
合浦县,北海市,450000,21.919038,21.454934,109.788923,108.850295
港口区,防城港市,450000,21.746366,21.533102,108.597035,108.328919
防城区,防城港市,450000,21.99441,21.489298,108.529268,107.481501
上思县,防城港市,450000,22.372281,21.724716,108.280838,107.542591
东兴市,防城港市,450000,21.721837,21.505017,108.224674,107.881779
钦南区,钦州市,450000,22.129181,21.581772,109.15407,108.409062
钦北区,钦州市,450000,22.463346,21.91038,108.946341,108.183723
灵山县,钦州市,450000,22.65212,21.850596,109.576636,108.690906
浦北县,钦州市,450000,22.681402,21.871621,109.870977,109.236726
港北区,贵港市,450000,23.429002,23.033959,109.870125,109.438606
