fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c1111027382705,17.3万(17套),17,17套,套,173177,17.3万,元,"116.381318,39.890959;116.384408,39.891097;116.384322,39.889793;116.383698,39.889665;116.383694,39.889592;116.383258,39.889565;116.383262,39.889648;116.381353,39.889682",中信锦园,,1111027382705,resblock,1111027382705,中信锦园,116.383392,39.890378,30002,False
c1111043443524,9.2万(17套),17,17套,套,91705,9.2万,元,"116.438747,39.97476;116.439767,39.974798;116.439698,39.974312;116.438427,39.974288;116.438562,39.970383;116.438836,39.970545;116.439159,39.970618;116.439263,39.97049;116.438558,39.970334;116.438409,39.974519",光熙家园三期,,1111043443524,resblock,1111043443524,光熙家园三期,116.438901,39.970424,30002,False
c1111027373943,9.7万(16套),16,16套,套,97251,9.7万,元,"116.43315,39.920892;116.433168,39.920104;116.432072,39.919951;116.43209,39.91973;116.431694,39.919716;116.43173,39.920242;116.431694,39.920373;116.431286,39.920546;116.431057,39.92036;116.428649,39.92038;116.426547,39.92037;116.426421,39.92029;116.424522,39.920266;116.424454,39.920387;116.425945,39.920394;116.425945,39.921017;116.427347,39.921024;116.427248,39.920415;116.427347,39.920484;116.429341,39.920366;116.429314,39.920443;116.42966,39.920477;116.429682,39.920373;116.431694,39.920366;116.431721,39.920892",东堂子胡同,,1111027373943,resblock,1111027373943,东堂子胡同,116.432287,39.920429,30002,False
c1111027374461,5.2万(16套),16,16套,套,51669,5.2万,元,"116.442007,39.859919;116.442016,39.859653;116.44251,39.859646;116.442461,39.859919;116.44278,39.859902;116.443575,39.859871;116.443503,39.85958;116.443727,39.85957;116.443696,39.859881",方泽园,,1111027374461,resblock,1111027374461,方泽园,116.442232,39.859708,30002,False
c1111027374752,8.7万(16套),16,16套,套,87457,8.7万,元,"116.438724,39.969591;116.43999,39.970047;116.440027,39.96827;116.439398,39.967358;116.438743,39.967447",光熙家园一期,,1111027374752,resblock,1111027374752,光熙家园一期,116.439335,39.968809,30002,False
c1111027375411,14.7万(16套),16,16套,套,146573,14.7万,元,"116.377819,39.920331;116.378641,39.920452;116.378686,39.919798;116.377833,39.919733",华远北街,,1111027375411,resblock,1111027375411,华远北街,116.378349,39.920048,30002,False
c1111027375578,11.8万(16套),16,16套,套,118214,11.8万,元,"116.400086,39.959987;116.401523,39.960042;116.401613,39.957892;116.400122,39.957899",安德路乙61号...,,1111027375578,resblock,1111027375578,安德路乙61号院,116.400524,39.958938,30002,False
c1111027375663,11.1万(16套),16,16套,套,111195,11.1万,元,"116.418643,39.964517;116.417713,39.964513;116.417727,39.964931;116.417596,39.964931;116.417605,39.965094;116.418576,39.965094;116.418567,39.965332;116.416222,39.965294;116.416173,39.964475;116.416388,39.964489;116.416411,39.964524;116.417592,39.964537;116.417646,39.963376;116.417224,39.96331;116.417246,39.963082;116.418836,39.9632",安外花园,,1111027375663,resblock,1111027375663,安外花园,116.418248,39.964378,30002,False
c1111027376503,10.2万(16套),16,16套,套,102243,10.2万,元,"116.436379,39.933276;116.436341,39.933388;116.43703,39.933387;116.437075,39.932491;116.436388,39.932526",仓南胡同12号...,,1111027376503,resblock,1111027376503,仓南胡同12号院,116.436666,39.932997,30002,False
c1111027376532,7万(16套),16,16套,套,69896,7万,元,"116.434718,39.884637;116.434125,39.884567;116.434125,39.882816;116.432508,39.88274;116.432454,39.882048;116.432077,39.88202;116.432095,39.881328;116.430918,39.881301;116.430882,39.880096;116.432086,39.880768;116.435275,39.883204;116.43514,39.884076",长青园,,1111027376532,resblock,1111027376532,长青园,116.43451214371,39.883207412605,30002,False
c1111027376666,10.2万(16套),16,16套,套,101897,10.2万,元,"116.433599,39.931381;116.433608,39.931682;116.432629,39.935534;116.438423,39.935406;116.43845,39.936568;116.438032,39.936585;116.438436,39.935399;116.432216,39.935575;116.432251,39.936336;116.432216,39.939047;116.431694,39.939005;116.43182,39.940499;116.43129,39.940513;116.431254,39.940015;116.431775,39.940043;116.431686,39.939005;116.432224,39.939047;116.432224,39.938383;116.431542,39.938362;116.431569,39.936295;116.432251,39.936295;116.432216,39.935575;116.432633,39.935385;116.432332,39.935413;116.432943,39.931917;116.432916,39.931665;116.432871,39.931423",朝阳门北小街,,1111027376666,resblock,1111027376666,朝阳门北小街,116.432934,39.933528,30002,False
c1111027376668,8.3万(16套),16,16套,套,83089,8.3万,元,"116.442946,39.92452;116.44207,39.92447;116.442124,39.922016;116.442919,39.922006;116.442982,39.924475;116.443381,39.927859;116.44339,39.927532;116.443858,39.927588;116.444073,39.92785;116.443381,39.92785",朝阳门南大街,,1111027376668,resblock,1111027376668,朝阳门南大街,116.442322,39.922354,30002,False
c1111027378061,9.7万(16套),16,16套,套,96669,9.7万,元,"116.449232,39.910717;116.44922,39.910571;116.449701,39.910554;116.450218,39.91054;116.450198,39.910686",丽舍公寓,,1111027378061,resblock,1111027378061,丽舍公寓,116.449778,39.910537,30002,False
c1111027378607,5.1万(16套),16,16套,套,51239,5.1万,元,"116.392919,39.863775;116.392897,39.865184;116.392461,39.865302;116.391886,39.865302;116.391882,39.865094;116.391414,39.865094;116.390934,39.864907;116.39092,39.864751;116.391868,39.864734;116.391944,39.863806",南三环中路71...,,1111027378607,resblock,1111027378607,南三环中路71号院,116.392799,39.864336,30002,False
c1111027378726,5.7万(16套),16,16套,套,56631,5.7万,元,"116.423123,39.876966;116.420199,39.876807;116.420136,39.876627;116.42014,39.875949;116.423159,39.875973",蒲黄榆三里,,1111027378726,resblock,1111027378726,蒲黄榆三里,116.421491,39.876487,30002,False
c1111027378728,5.3万(16套),16,16套,套,52654,5.3万,元,"116.423318,39.873176;116.424099,39.873176;116.424212,39.871829;116.423309,39.871819",蒲黄榆五巷,,1111027378728,resblock,1111027378728,蒲黄榆五巷,116.423761,39.872299,30002,False
c1111027380693,13.6万(16套),16,16套,套,135844,13.6万,元,"116.420097,39.945869;116.415116,39.945557;116.415157,39.945392;116.416486,39.945426;116.416504,39.945053;116.416917,39.945067;116.416854,39.945399;116.418912,39.945378;116.41893,39.945592;116.420088,39.94562;116.420798,39.944603;116.421508,39.94459;116.421598,39.945364;116.423241,39.945316;116.423241,39.946187;116.421759,39.946062;116.421301,39.94582;116.420461,39.945623",香饵胡同,,1111027380693,resblock,1111027380693,香饵胡同,116.420933,39.94535,30002,False
c1111027380890,9.2万(16套),16,16套,套,92026,9.2万,元,"116.442387,39.956752;116.442782,39.956869;116.44245,39.957699;116.445603,39.957775;116.445612,39.958045;116.441884,39.958051",香河园北里,,1111027380890,resblock,1111027380890,香河园北里,116.442354,39.957293,30002,False
c1111027381711,11万(16套),16,16套,套,110295,11万,元,"116.42778,39.956392;116.427767,39.957063;116.425476,39.957046;116.425499,39.956344",雍和家园一期,,1111027381711,resblock,1111027381711,雍和家园一期,116.426255,39.956607,30002,False
c1111043314469,11.9万(16套),16,16套,套,119392,11.9万,元,"116.437808,39.898483;116.437898,39.89694;116.436084,39.89685;116.434925,39.898497",幸福家园三期,,1111043314469,resblock,1111043314469,幸福家园三期,116.437705,39.898038,30002,False
c1111027375629,6.7万(15套),15,15套,套,66851,6.7万,元,"116.413376,39.867871;116.41445,39.867895;116.414445,39.868082;116.413511,39.868085;116.41352,39.868189;116.413614,39.868189;116.413583,39.869667;116.413064,39.869677;116.413046,39.868763;116.412821,39.86876;116.41277,39.868439;116.413587,39.868459;116.413601,39.868214;116.413497,39.868203;116.413484,39.868085;116.413399,39.868061;116.413331,39.867989",安乐林二条,,1111027375629,resblock,1111027375629,安乐林二条,116.413001,39.868545,30002,False
c1111027376601,10.2万(15套),15,15套,套,102427,10.2万,元,"116.418375,39.906584;116.423522,39.906584;116.42354,39.906335;116.424789,39.906321;116.424742,39.907161;116.422631,39.90732;116.422635,39.907638;116.424023,39.907731;116.423933,39.908243;116.423747,39.9083;116.422426,39.908251;116.42244,39.908044;116.422476,39.907525;116.421654,39.907532;116.421539,39.907762;116.421112,39.907776;116.42107,39.907483;116.42016,39.907596;116.420086,39.907974;116.419467,39.90795;116.419431,39.907545;116.418892,39.907539;116.418887,39.907722;116.418195,39.907708",崇文门西大街,,1111027376601,resblock,1111027376601,崇文门西大街,116.420117,39.907532,30002,False
c1111027376728,5万(15套),15,15套,套,49802,5万,元,"116.420633,39.867146;116.421666,39.867173;116.421747,39.865221;116.421486,39.865204;116.421553,39.863615;116.420655,39.863615",定安东里,,1111027376728,resblock,1111027376728,定安东里,116.4212,39.865301,30002,False
c1111027376849,8.1万(15套),15,15套,套,80845,8.1万,元,"116.448795,39.913023;116.45025,39.91304;116.450074,39.912318;116.449539,39.91238;116.449382,39.911585;116.449167,39.91155;116.449078,39.911771;116.448916,39.911957",东方瑞景,,1111027376849,resblock,1111027376849,东方瑞景,116.449979,39.912338,30002,False
c1111027377350,16.1万(15套),15,15套,套,160925,16.1万,元,"116.385234,39.971412;116.385387,39.971426;116.38554,39.971105;116.385266,39.971091;116.385203,39.971136;116.385257,39.971115;116.385239,39.971174;116.385117,39.971395",吉第嘉园,,1111027377350,resblock,1111027377350,吉第嘉园,116.385363,39.971122,30002,False
c1111027377548,6.4万(15套),15,15套,套,64128,6.4万,元,"116.401637,39.870206;116.403043,39.870248;116.402958,39.869407;116.401633,39.869351",建予园,,1111027377548,resblock,1111027377548,建予园,116.402567,39.869745,30002,False
c1111027378690,5.7万(15套),15,15套,套,56879,5.7万,元,"116.425891,39.868746;116.426651,39.868734;116.426656,39.868399;116.427514,39.86843;116.427505,39.869319;116.426709,39.869365;116.426673,39.870147;116.426722,39.870642;116.426704,39.870888;116.426386,39.870902;116.426394,39.871127;116.426862,39.871175;116.426924,39.871528;116.42573,39.871528;116.42573,39.870539;116.425882,39.869618",蒲安东里,,1111027378690,resblock,1111027378690,蒲安东里,116.426743,39.868762,30002,False
c1111027382107,7.4万(15套),15,15套,套,74236,7.4万,元,"116.397907,39.875125;116.399767,39.87543;116.400872,39.875485;116.4015,39.875714;116.401608,39.875776;116.402542,39.87579;116.402677,39.87543;116.402282,39.875326;116.39877,39.874648;116.397961,39.874565",永铁苑,,1111027382107,resblock,1111027382107,永铁苑,116.400766,39.875202,30002,False
c1111027382278,5.1万(15套),15,15套,套,51427,5.1万,元,"116.416963,39.863117;116.417614,39.863127;116.417825,39.862802;116.418414,39.862428;116.418486,39.862289;116.416995,39.862293",远中悦麒,,1111027382278,resblock,1111027382278,远中悦麒,116.417472,39.862988,30002,False
c1111027382668,10.3万(15套),15,15套,套,102763,10.3万,元,"116.433952,39.919672;116.43476,39.919651;116.434769,39.919959;116.435659,39.919963;116.435768,39.919692;116.436244,39.919678;116.436249,39.92;116.436056,39.920121;116.436087,39.920477;116.435782,39.920488;116.435777,39.920619;116.435755,39.920972;116.435351,39.921024;116.435306,39.920522;116.434336,39.920529;116.434304,39.920311;116.433846,39.92029;116.433859,39.920048;116.433859,39.919951;116.433832,39.919706",赵堂子胡同,,1111027382668,resblock,1111027382668,赵堂子胡同,116.434565,39.919951,30002,False
c1111043316306,10.7万(15套),15,15套,套,106615,10.7万,元,"116.434256,39.903318;116.437104,39.903335;116.437135,39.902785;116.434279,39.902713",花市枣苑一期,,1111043316306,resblock,1111043316306,花市枣苑一期,116.435693,39.902993,30002,False
c1111027373926,6.2万(14套),14,14套,套,61528,6.2万,元,"116.437704,39.958282;116.43868,39.958323;116.438841,39.95732;116.437781,39.957314",东土城路13号...,,1111027373926,resblock,1111027373926,东土城路13号院,116.438239,39.957728,30002,False
c1111027373957,24.9万(14套),14,14套,套,249142,24.9万,元,"116.41517,39.943756;116.415211,39.943272;116.417106,39.943279;116.418305,39.943293;116.418364,39.943462",东旺胡同,,1111027373957,resblock,1111027373957,东旺胡同,116.417593,39.943401,30002,False
c1111027374316,5.2万(14套),14,14套,套,51771,5.2万,元,"116.431978,39.86466;116.430784,39.864626;116.430792,39.8652;116.431659,39.865221;116.431632,39.866066;116.431933,39.866045",芳群公寓,,1111027374316,resblock,1111027374316,芳群公寓,116.431465,39.864893,30002,False
c1111027374716,9.9万(14套),14,14套,套,99215,9.9万,元,"116.450367,39.942248;116.448795,39.942282;116.448821,39.940014;116.449953,39.939986;116.449962,39.939364;116.450411,39.939406",工体北里,,1111027374716,resblock,1111027374716,工体北里,116.449539,39.940343,30002,False
c1111027375115,7万(14套),14,14套,套,70038,7万,元,"116.433793,39.913919;116.435491,39.913912;116.435545,39.912265;116.433847,39.912279",恒基中心,,1111027375115,resblock,1111027375115,恒基中心,116.43466,39.913621,30002,False
c1111027375434,13.8万(14套),14,14套,套,138010,13.8万,元,"116.385939,39.88697;116.386111,39.88555;116.386797,39.885554;116.387251,39.885596;116.38752,39.885603;116.387561,39.885444;116.386927,39.88533;116.38695,39.885236;116.388549,39.885274;116.388455,39.886;116.388249,39.88654;116.388158,39.887229;116.386986,39.887215;116.386981,39.886932",黑窑厂西里,,1111027375434,resblock,1111027375434,黑窑厂西里,116.387228,39.886024,30002,False
c1111027375998,11.3万(14套),14,14套,套,113298,11.3万,元,"116.443068,39.89684;116.44093,39.896809;116.441074,39.896356;116.441343,39.896307;116.441347,39.895931;116.441643,39.895959;116.442151,39.896429;116.442789,39.896249",保利蔷薇,,1111027375998,resblock,1111027375998,保利蔷薇,116.44197456515,39.896454063101,30002,False
c1111027377023,9.2万(14套),14,14套,套,92437,9.2万,元,"116.447595,39.904728;116.44914,39.90432;116.449356,39.902465;116.447802,39.902535",京城仁合,,1111027377023,resblock,1111027377023,京城仁合,116.44905,39.903129,30002,False
c1111027377099,16万(14套),14,14套,套,160473,16万,元,"116.409529,39.946693;116.409623,39.946496;116.410279,39.946444;116.410009,39.946251;116.41053,39.946249;116.410459,39.945571;116.409964,39.945585;116.409803,39.945585;116.409812,39.945419;116.410521,39.945419;116.414339,39.945398;116.414303,39.945647;116.413692,39.94564;116.413657,39.946097;116.413261,39.946097;116.413261,39.945613;116.411689,39.94564;116.411671,39.945889;116.410998,39.946456;116.410247,39.946731",菊儿胡同,,1111027377099,resblock,1111027377099,菊儿胡同,116.41148,39.94551,30002,False
c1111027377172,6.2万(14套),14,14套,套,61620,6.2万,元,"116.447009,39.911914;116.448199,39.911876;116.448199,39.911572;116.448154,39.911433;116.447934,39.911392;116.447051,39.911419;116.447002,39.911495",嘉华世纪公寓,,1111027377172,resblock,1111027377172,嘉华世纪公寓,116.447031,39.911554,30002,False
c1111027377502,8.3万(14套),14,14套,套,82669,8.3万,元,"116.414075,39.896892;116.415414,39.896947;116.41544,39.89683;116.416644,39.89674;116.416706,39.894997;116.416329,39.89499;116.41633,39.895667;116.415467,39.895473;116.415306,39.894567;116.414192,39.894532",金鱼池中区,,1111027377502,resblock,1111027377502,金鱼池中区,116.415431,39.896044,30002,False
c1111027377692,6.2万(14套),14,14套,套,61604,6.2万,元,"116.378146,39.872684;116.379099,39.872733;116.379404,39.873314;116.380213,39.873342;116.380159,39.871958;116.378227,39.871826",开阳里七区,,1111027377692,resblock,1111027377692,开阳里七区,116.378983,39.872229,30002,False
c1111027377769,8.9万(14套),14,14套,套,88715,8.9万,元,"116.444141,39.933462;116.444173,39.932839;116.447335,39.932794;116.447056,39.933455",蓝筹名座,,1111027377769,resblock,1111027377769,蓝筹名座,116.444356,39.932936,30002,False
c1111027377813,6.9万(14套),14,14套,套,68582,6.9万,元,"116.43896,39.966233;116.439247,39.965935;116.439872,39.966623;116.440703,39.967836;116.440047,39.968251;116.438901,39.966596",柳芳北街9号院,,1111027377813,resblock,1111027377813,柳芳北街9号院,116.439301,39.966627,30002,False
c1111027379151,8万(14套),14,14套,套,79519,8万,元,"116.428445,39.871709;116.431185,39.871706;116.431149,39.870986;116.430677,39.870958;116.430661,39.87031;116.42988,39.87031;116.429871,39.870739;116.429808,39.871134;116.428604,39.871155",时代芳群,,1111027379151,resblock,1111027379151,时代芳群,116.429964,39.871012,30002,False
c1111027379704,9.7万(14套),14,14套,套,96703,9.7万,元,"116.425941,39.911948;116.425833,39.911446;116.427607,39.911529;116.427553,39.911872",苏州胡同,,1111027379704,resblock,1111027379704,苏州胡同,116.42602856651,39.911503642089,30002,False
c1111027379726,10.1万(14套),14,14套,套,101023,10.1万,元,"116.445695,39.945052;116.447218,39.945048;116.447227,39.945418;116.447694,39.945428;116.447645,39.946078;116.448022,39.946109;116.447955,39.946307;116.445709,39.946293",十字坡东里,,1111027379726,resblock,1111027379726,十字坡东里,116.445818,39.945717,30002,False
c1111027380239,12.2万(14套),14,14套,套,121685,12.2万,元,"116.445857,39.957237;116.444087,39.957279;116.443324,39.957064;116.442938,39.95667;116.44309,39.95611;116.444186,39.95564;116.44583,39.955633",当代MOMA,,1111027380239,resblock,1111027380239,当代MOMA,116.444483,39.956622,30002,False
c1111027382035,6.9万(14套),14,14套,套,69368,6.9万,元,"116.399482,39.870136;116.399509,39.868596;116.400627,39.868613;116.40065,39.869177;116.400556,39.869177;116.400551,39.869395;116.400627,39.869395;116.4006,39.870147",悠胜美苑,,1111027382035,resblock,1111027382035,悠胜美苑,116.400105,39.869503,30002,False
c1111027382148,9.5万(14套),14,14套,套,94665,9.5万,元,"116.37993,39.881035;116.379835,39.877607;116.38068,39.877593;116.380428,39.881059",育新街,,1111027382148,resblock,1111027382148,育新街,116.38046615526,39.877689545159,30002,False
c1111043314949,11.8万(14套),14,14套,套,117557,11.8万,元,"116.442193,39.903408;116.442323,39.903415;116.442332,39.903439;116.443741,39.903459;116.443772,39.903089;116.444149,39.903096;116.4442,39.902605;116.444245,39.901543;116.444236,39.901457;116.44398,39.901284;116.443316,39.90127;116.443289,39.901671;116.443081,39.901709;116.442955,39.901996;116.442291,39.90201;116.442206,39.903242",本家润园一期,,1111043314949,resblock,1111043314949,本家润园一期,116.443355,39.90268,30002,False
c1111043316665,10.2万(14套),14,14套,套,102051,10.2万,元,"116.43671,39.902439;116.437249,39.902443;116.437437,39.901083;116.436678,39.901021;116.436593,39.902139",花市枣苑二期,,1111043316665,resblock,1111043316665,花市枣苑二期,116.436907,39.901554,30002,False
c1111043316752,11.1万(14套),14,14套,套,110936,11.1万,元,"116.435438,39.902128;116.436534,39.902156;116.436552,39.901627;116.43542,39.901647;116.435385,39.902042;116.434823,39.902135;116.434819,39.901927;116.434253,39.901917;116.434212,39.902433;116.434792,39.902388;116.435016,39.902121;116.435367,39.902083",花市枣苑三期,,1111043316752,resblock,1111043316752,花市枣苑三期,116.435879,39.901966,30002,False
c1111063623200,20万(14套),14,14套,套,199560,20万,元,"116.383033,39.902456;116.383065,39.901388;116.383137,39.901298;116.383797,39.901259;116.383851,39.901304;116.383828,39.901256;116.384116,39.901637;116.384188,39.901941;116.384084,39.902093;116.384057,39.902262;116.38399,39.902425;116.383909,39.902529;116.383505,39.902549",中信国安府,,1111063623200,resblock,1111063623200,中信国安府,116.3842457071,39.902909581453,30002,False
c119640283484673,10.2万(14套),14,14套,套,101616,10.2万,元,"116.448439,39.867465;116.44843,39.867112;116.44984,39.86707;116.449822,39.867458",首开璞瑅公馆,,119640283484673,resblock,119640283484673,首开璞瑅公馆,116.449343,39.867298,30002,False
c1120061667531173,8.6万(14套),14,14套,套,86194,8.6万,元,,吉庆里东区,,1120061667531173,resblock,1120061667531173,吉庆里东区,116.447993,39.933853,30002,False
c1111027374216,10.4万(13套),13,13套,套,103883,10.4万,元,"116.437242,39.90334;116.438028,39.903355;116.438153,39.901155;116.437539,39.901057",富贵园二区,,1111027374216,resblock,1111027374216,富贵园二区,116.437896,39.901842,30002,False
c1111027374512,8.2万(13套),13,13套,套,82231,8.2万,元,"116.450537,39.934409;116.451939,39.934326;116.451957,39.933662;116.452298,39.933289;116.452756,39.933047;116.452738,39.932729;116.450519,39.932819",光彩国际公寓,,1111027374512,resblock,1111027374512,光彩国际公寓,116.450543,39.933437,30002,False
c1111027374622,13.9万(13套),13,13套,套,138504,13.9万,元,"116.389164,39.893682;116.389178,39.892191;116.389744,39.892194;116.389874,39.892762;116.390368,39.892796;116.390287,39.893696;116.390242,39.893703",高家寨,,1111027374622,resblock,1111027374622,高家寨,116.389698,39.893249,30002,False
c1111027374830,4.9万(13套),13,13套,套,49452,4.9万,元,"116.40343,39.863165;116.400798,39.863151;116.400776,39.862719;116.401979,39.86275;116.402056,39.86294;116.403426,39.862947",果园小区,,1111027374830,resblock,1111027374830,果园小区,116.401974,39.86299,30002,False
c1111027374965,13.3万(13套),13,13套,套,133344,13.3万,元,"116.426256,39.929859;116.427693,39.92981;116.427675,39.929132;116.426287,39.929091",禾风相府,,1111027374965,resblock,1111027374965,禾风相府,116.426966,39.929506,30002,False
c1111027375220,8.1万(13套),13,13套,套,80988,8.1万,元,"116.44062,39.888733;116.43974,39.888737;116.439273,39.888021;116.438994,39.887329;116.440692,39.887322",火桥北里,,1111027375220,resblock,1111027375220,火桥北里,116.439939,39.887883,30002,False
c1111027375573,9.6万(13套),13,13套,套,96044,9.6万,元,"116.406713,39.957957;116.404512,39.957961;116.404494,39.958234;116.403268,39.958106;116.403221,39.959386;116.403634,39.95942;116.403598,39.960139;116.404377,39.960138;116.404359,39.959724;116.405123,39.959734;116.405154,39.960159;116.406185,39.960201;116.406677,39.960066",安德路55号院,,1111027375573,resblock,1111027375573,安德路55号院,116.405598,39.957975,30002,False
c1111027375729,9.6万(13套),13,13套,套,95657,9.6万,元,"116.447134,39.891092;116.44713,39.890451;116.44943,39.890486;116.450777,39.890514;116.450678,39.891403;116.449897,39.891396;116.449897,39.891154;116.448639,39.891119;116.448617,39.89133;116.448212,39.891327;116.448212,39.891178;116.447871,39.891175;116.44788,39.891116",板厂南里,,1111027375729,resblock,1111027375729,板厂南里,116.448477,39.890787,30002,False
c1111027375895,4.7万(13套),13,13套,套,47340,4.7万,元,"116.432901,39.930158;116.433251,39.930137;116.433235,39.929756;116.433222,39.929306;116.432858,39.928756;116.432763,39.927688;116.437273,39.927463;116.43743,39.927996;116.437592,39.927968;116.438032,39.928009;116.438077,39.928303;116.438023,39.928787;116.438326,39.928802;116.438488,39.925247;116.437033,39.925254;116.436988,39.925932;116.437635,39.92596;116.437599,39.926285;116.43838,39.926299;116.438328,39.927439;116.437983,39.927446;116.437286,39.927456;116.437237,39.927428;116.432786,39.927715;116.432799,39.928054",北京INN,,1111027375895,resblock,1111027375895,北京INN,116.438146,39.928077,30002,False
c1111027376626,9.9万(13套),13,13套,套,99273,9.9万,元,"116.450554,39.943846;116.44989,39.944184;116.449846,39.944834;116.449207,39.944852;116.449189,39.946702;116.451035,39.946667;116.451022,39.944631",春秀路,,1111027376626,resblock,1111027376626,春秀路,116.450229,39.946158,30002,False
c1111027377664,(13套),13,13套,套,0,,元,"116.447795,39.929701;116.450193,39.929214;116.45035,39.928339;116.447467,39.928387;116.447354,39.929414",昆泰国际公寓,,1111027377664,resblock,1111027377664,昆泰国际公寓,116.448662,39.928595,30002,False
c1111027378107,8.5万(13套),13,13套,套,84940,8.5万,元,"116.434185,39.887123;116.433563,39.887101;116.433617,39.885278;116.432844,39.885105;116.431973,39.885091;116.432002,39.884881;116.434284,39.885005",龙潭西里,,1111027378107,resblock,1111027378107,龙潭西里,116.433777,39.886218,30002,False
c1111027378285,4.7万(13套),13,13套,套,47344,4.7万,元,"116.390134,39.866627;116.388841,39.866645;116.38889,39.867074;116.38933,39.867046;116.389389,39.867316;116.389438,39.867458;116.389533,39.867929;116.389348,39.867995;116.389537,39.868496;116.390408,39.868451",马家堡路33号...,,1111027378285,resblock,1111027378285,马家堡路33号院,116.390038,39.867997,30002,False
c1111027378567,4.5万(13套),13,13套,套,44694,4.5万,元,"116.411332,39.862544;116.41137,39.862706;116.412179,39.862702;116.412129,39.862304;116.412033,39.861589;116.410883,39.861675;116.410726,39.86173;116.410165,39.861658;116.410245,39.861135;116.409698,39.861045;116.409626,39.861357;116.408804,39.861204;116.408691,39.861007;116.408372,39.860903;116.407842,39.86164;116.409024,39.861955;116.409078,39.861589;116.410789,39.861765;116.410034,39.863136;116.410596,39.863115;116.410605,39.862824;116.410798,39.862817;116.410798,39.862547",南木樨园,,1111027378567,resblock,1111027378567,南木樨园,116.409066,39.861415,30002,False
c1111027378643,4.8万(13套),13,13套,套,48047,4.8万,元,"116.410061,39.86252;116.408633,39.862575;116.408655,39.862939;116.409886,39.862921",南曦大厦,,1111027378643,resblock,1111027378643,南曦大厦,116.408647,39.862711,30002,False
c1111027378699,5.3万(13套),13,13套,套,52500,5.3万,元,"116.422312,39.868365;116.422159,39.870051;116.422163,39.870622;116.422154,39.871528;116.422882,39.871521;116.422909,39.871148;116.42299,39.870504;116.423125,39.870123;116.423125,39.869691;116.423129,39.86931;116.4229,39.86842",蒲安西里,,1111027378699,resblock,1111027378699,蒲安西里,116.422746,39.870396,30002,False
c1111027380370,15万(13套),13,13套,套,150288,15万,元,"116.394516,39.974309;116.394566,39.9731;116.393977,39.973079;116.39395,39.973508;116.393164,39.973477;116.393133,39.974275",文联宿舍,,1111027380370,resblock,1111027380370,文联宿舍,116.393805,39.973724,30002,False
c1111027382568,5.3万(13套),13,13套,套,52869,5.3万,元,"116.446573,39.959583;116.446757,39.959583;116.446807,39.958864;116.446973,39.95886;116.447134,39.957872;116.447085,39.95783;116.447238,39.956859;116.447247,39.956575;116.447323,39.956161;116.447235,39.956142;116.44715,39.956139;116.44702,39.956132;116.446789,39.957861;116.446528,39.959562",左家庄西街,,1111027382568,resblock,1111027382568,左家庄西街,116.446941,39.958127,30002,False
c1111043352307,10.3万(13套),13,13套,套,102652,10.3万,元,"116.432501,39.917099;116.432896,39.917109;116.432959,39.916376;116.432258,39.916355;116.432258,39.916988",长安太和,,1111043352307,resblock,1111043352307,长安太和,116.432755,39.916762,30002,False
c1111027373909,7.6万(12套),12,12套,套,76138,7.6万,元,"116.415207,39.871361;116.416217,39.871399;116.41624,39.871001;116.415961,39.870998;116.415984,39.870572;116.415238,39.870555",鼎盛园,,1111027373909,resblock,1111027373909,鼎盛园,116.415784,39.870977,30002,False
c1111027373929,7.7万(12套),12,12套,套,76822,7.7万,元,"116.437566,39.958364;116.438648,39.958354;116.438684,39.959014;116.437772,39.959014;116.437741,39.958858;116.437543,39.958793",东土城路9号院,,1111027373929,resblock,1111027373929,东土城路9号院,116.43823,39.958894,30002,False
